,A,B,C,D
2043-12-31,154.26344724065802,194.8360002399312,357.448180046384,125.7313068322866
2044-01-31,154.11664988980095,194.90248604065846,383.6927078332184,122.8280083908696
2044-02-29,154.47603702244828,194.95777120880578,374.297144794257,116.18293813134933
2044-03-31,154.21746156429057,194.86129991960652,354.04423475891144,117.49227075408766
2044-04-30,154.43598014011124,194.85805123770712,343.78101728746856,125.66669079650372
2044-05-31,154.02609974830236,194.87292233888988,378.1530766295852,118.7700114066108
2044-06-30,154.23297050537258,194.77451792985576,376.98472284826903,117.77625584441381
2044-07-31,153.8380688931351,194.84856350682662,344.6222707908126,117.99001773628305
2044-08-31,154.05474912644513,194.93797160159403,354.5340140753899,125.74074254215269
2044-09-30,154.15350936908536,194.89605872530714,394.1304037930971,123.31094380532757
2044-10-31,154.17876292999594,194.89038975213518,379.49240050620244,127.68772268972845
2044-11-30,154.2946479694641,194.92130372630294,343.02027443670846,122.01395867935796
2044-12-31,154.2044507769195,194.77150818968371,359.76739320157435,120.64362939053245
2045-01-31,154.13170278402112,194.8966831797773,369.1871637066501,120.85134764944104
2045-02-28,154.46668430270876,194.88053263383253,363.74291769548745,124.48312647530182
2045-03-31,154.19792076184135,194.85499518361985,349.16674187820365,120.55104353616147
2045-04-30,154.56152427044654,194.8956615391095,352.21209069343547,123.9003392029133
2045-05-31,154.0970827437614,194.82381078431953,365.0340663929751,125.76851605812561
2045-06-30,154.42178137570508,194.81476169737678,346.6010581495125,117.91042323021075
2045-07-31,153.89241178643456,194.88052410509883,377.9557722473211,126.16700292669147
2045-08-31,154.379565498011,194.8309253395871,371.1975566637777,124.94687183814573
2045-09-30,154.474680480505,194.83570921340208,350.64377260446577,121.75622372251857
2045-10-31,154.33243754792272,194.83175021969774,368.188985901396,113.75335297000046
2045-11-30,154.22709943473797,194.80397061592555,383.90232798356476,117.21783933418162
2045-12-31,154.5181856730875,194.87144736856067,356.42561243292647,120.59191973485794
2046-01-31,154.0623613116478,194.86503724453695,357.8240322393873,127.00982061666075
2046-02-28,154.2901971465003,194.90139307810284,366.012605845862,116.11175552072939
2046-03-31,154.44611576754534,194.96376154334567,366.43963819720835,123.1518899335357
2046-04-30,154.38533213940943,194.87395990474118,370.510610562988,122.33893350613963
2046-05-31,154.1041210458706,194.89861396182903,347.51624789355867,122.51595071433468
2046-06-30,154.24822122446324,194.88424819107084,374.67003377993706,119.5187549067967
2046-07-31,153.79922551095933,194.81943876221564,358.16207623828075,122.23636162397804
2046-08-31,154.10194692468858,194.93344877497995,377.1975917070324,119.13958841563723
2046-09-30,154.26646467389892,194.8792193705661,366.49164295680055,125.48446078903453
2046-10-31,154.1491993423736,194.8186726329055,389.37691472193944,124.3399097602034
2046-11-30,154.34531312456812,194.8178376036671,372.93115198007035,119.48327704362767
2046-12-31,154.00889469022385,194.88484080416467,368.4958483312747,119.27948794280061
2047-01-31,154.17782852379986,194.91009270869986,343.4572293281394,120.73442418738654
2047-02-28,154.0963123500668,194.90426082287433,373.0403329373409,129.4512530945179
2047-03-31,154.4115966893495,194.84116428516253,381.4957370282864,124.63504350790916
2047-04-30,154.3344433883569,194.78077528233672,371.0887957115424,124.57669507616181
2047-05-31,154.51749351290567,194.9745235977949,375.30160862054737,122.79478489403888
2047-06-30,154.1772562285259,194.82835480293204,381.5201684803008,120.43477765878234
2047-07-31,153.8920459948258,194.8935880472785,362.208170854616,117.89239127378607
2047-08-31,154.20527790156734,194.88166094199863,363.7059870678701,124.89496674345872
2047-09-30,154.150163034564,194.83054496073743,344.1123536737442,124.36536025268317
2047-10-31,154.18866989862488,194.81641524491624,349.10075687441713,120.92163531207692
2047-11-30,153.99186855277574,194.86933160593287,344.08736440827386,122.75690640908695
2047-12-31,154.38569707509623,194.88735315686097,368.091513835099,127.46547360223866
2048-01-31,154.08968680756215,194.85368781189283,347.7528392557376,120.07302411737834
2048-02-29,153.9546827592822,194.83621197667088,371.1896524902265,125.73968041404525
2048-03-31,154.26625508874756,194.85424728034093,347.97895065118223,122.76148750407091
2048-04-30,154.2057604534158,194.87965610663292,357.6889123453403,121.13843339266928
2048-05-31,153.9499927788009,194.89523805090624,360.51237580190684,123.27997577870491
2048-06-30,154.22044930096072,194.91204523942338,360.44328211278224,121.54256859833602
2048-07-31,154.33498835768745,194.91381687775302,366.40073274596983,120.16506286189062
2048-08-31,154.10028589985114,194.8894398047945,351.0373660030249,122.36347790132285
2048-09-30,154.17037535797624,194.88531506643932,375.4104794085065,125.15901152432713
2048-10-31,154.14059000679978,194.8630624539438,374.19492218480326,119.32139177950958
2048-11-30,154.48709458707074,194.89539385864754,381.7499412043072,124.2982473090234
2048-12-31,154.11853271216316,194.84792898919665,346.2114819711544,117.30793959594297
2049-01-31,154.4077736468966,194.84346453124294,382.73975981790466,125.52885052781436
2049-02-28,154.03331212898541,194.90957415393896,389.3036618283156,119.56562673123244
2049-03-31,154.30893852245995,194.8662578820541,333.9741741230303,116.06636974718336
2049-04-30,154.20622843517447,194.90589204461844,346.2889167346296,120.8449231824815
2049-05-31,154.04917660416163,194.8514608114694,347.18290143234145,119.92226565858746
2049-06-30,154.09011648958722,194.84495261427674,361.7000004934473,124.84812320372268
2049-07-31,154.37229771977005,194.81070616735283,390.7013246978568,124.10753353168064
2049-08-31,154.13482315628474,194.7959021515432,352.62122651933714,124.02727932004942
2049-09-30,153.8892312454184,194.89709787168715,364.713594449579,123.14060202524041
2049-10-31,154.15057299861957,194.8421185848341,383.1153975747027,117.14513650549401
2049-11-30,154.39863063926214,194.82441367750766,377.43899517650476,124.74699140360885
2049-12-31,153.87757665961283,194.8345501694588,374.33341045448003,117.975883763441
2050-01-31,154.54435695463906,194.8159776037459,378.40207439951087,124.65682317112073
2050-02-28,154.24001335337056,194.90239574622603,374.45454916098834,119.19437969332043
2050-03-31,154.24600970562358,194.85317911888936,362.43655873684975,121.07329905241366
2050-04-30,154.30798744509548,194.95346760237146,360.8021009634317,121.10972504227598
2050-05-31,154.1672061700726,194.85033953887245,355.7552514519407,121.46834223132598
2050-06-30,154.2893381001854,194.92184332905265,358.3689228925376,124.21824611620426
2050-07-31,153.96917624302642,194.8827781863484,352.7113990712412,125.94915374138508
2050-08-31,154.09584808588826,194.86369069914605,353.29103680211836,124.57925473652628
2050-09-30,154.21972308002688,194.9137432755519,337.5021058167267,118.6767136796247
2050-10-31,153.84547379067718,194.82163061935842,350.925730342208,119.78721365586321
2050-11-30,154.2211451523421,194.91217495370137,379.8919580758221,122.418890998405
2050-12-31,154.16858988987613,194.8490337535966,359.5530217317815,115.10586313801761
2051-01-31,154.08278195696687,194.84021633596876,363.25049851667177,113.22925533954765
2051-02-28,154.16323040170903,194.90738101545128,363.3869780834235,125.92577829545081
2051-03-31,154.2767560298268,194.76519817873177,357.7113212380899,118.91961379446451
2051-04-30,153.6191600267676,194.88028870578728,334.0718829576165,117.75986822697735
2051-05-31,154.1026603967365,194.9229825405718,374.31615411593003,120.39609289685285
2051-06-30,153.90963916191754,194.85998299542902,378.91503645216403,119.2646771511155
2051-07-31,154.2237000689903,194.97104786497908,351.5942591301467,122.11121379787473
2051-08-31,154.1373860868367,194.86234020199782,355.24114536169725,125.09233472547861
2051-09-30,154.18621892230124,194.8550533242669,375.30574093869893,127.13575104295424
2051-10-31,154.05245100880148,194.83480854599168,367.6471606607101,123.49009787328328
2051-11-30,153.8604166282988,194.80322307655646,377.0241890015154,121.82220879623824
2051-12-31,153.84869400829825,194.82676583459894,372.5593261311587,122.37615922747045
2052-01-31,153.97186749509976,194.88335566474643,358.6746701035323,118.84793903735394
2052-02-29,153.94958428753262,194.91102883014014,362.8977738131143,114.32571514440825
2052-03-31,154.43613531039415,194.84395536596358,384.17150888736285,119.73474080093206
2052-04-30,154.4367137521989,194.86522019712504,371.8981046164854,118.03309560302077
2052-05-31,153.9809121279638,194.84994906435426,372.1479526887699,124.17729688408403
2052-06-30,154.28092980093965,194.84756240036532,391.24122377926204,126.48540633587103
2052-07-31,154.12891051049894,194.97045052008286,381.6778730475634,128.7021806728597
2052-08-31,154.06483991695916,194.9202677943283,365.9393644024718,125.84102234195322
2052-09-30,154.13503501531653,194.8441540992567,362.67445773471303,124.51944671280005
2052-10-31,154.1941239671581,194.9115290358725,355.6333805484592,117.84263016744356
2052-11-30,154.22010385691544,194.86603616071213,359.24727123477714,123.79872437948292
2052-12-31,154.15411863204525,194.774193724454,385.23787803230357,122.03358576862408
2053-01-31,154.2159258419739,194.9183664917,370.94035596006745,126.60097785416141
2053-02-28,154.5150738100457,194.84428130547673,362.4285984059075,127.47880095723548
2053-03-31,154.16633540631432,194.93325094765072,355.58977111751017,120.91453020438425
2053-04-30,153.9424657718227,194.88724987895603,379.6705775113035,118.6343006652701
2053-05-31,154.30473714877348,194.84623102737808,375.7723831938996,117.052423439534
2053-06-30,154.06700011922385,194.83923192826592,365.8836811450527,121.6911526091154
2053-07-31,154.23218030775718,194.8672425780454,342.3729534630048,119.74358943043242
2053-08-31,153.71070036398953,194.91989711995092,364.4368328496346,117.55288881182058
2053-09-30,154.20474389889677,194.87528215396878,364.2435327986114,120.40219032236008
2053-10-31,154.22166797311988,194.87866883096498,358.86793144076813,121.56543589719345
2053-11-30,154.11471935198074,194.89749389575337,366.7587502980297,113.82985704489273
2053-12-31,154.4694601211929,194.88739506377638,378.6727345512237,110.42491289114547
2054-01-31,154.3666206912821,194.81691798987578,364.2089777102419,112.90684449870051
2054-02-28,154.25085998873755,194.84823636488858,358.18294178030703,133.54966411485677
2054-03-31,153.95711326513793,194.93653456046098,345.9339512466542,116.6068628670223
2054-04-30,154.45942490652885,194.7937312849865,351.72896571964816,119.25309536852168
2054-05-31,154.2042647852829,194.84409089922033,335.69495210872816,122.1692895273968
2054-06-30,154.06562600724786,194.9192703834504,372.6701532943133,115.55622358450566
2054-07-31,154.18120434051707,194.95430784513354,372.4322360991083,126.70013518091572
2054-08-31,154.41662079102565,194.7497954909066,360.36261589974026,124.74744350242439
2054-09-30,154.06178377221028,194.91231627450713,377.5863742088818,116.42229838868408
2054-10-31,154.44207464403118,194.85915210780263,356.8901366586688,114.72089277341837
2054-11-30,153.91038387596043,194.7499611128897,357.68460421649036,113.72857184734774
2054-12-31,154.04812990940192,194.93700604262267,379.20007363095516,124.73739802042093
2055-01-31,154.42641707298384,194.8462392571819,360.356193468534,121.33288623040593
2055-02-28,154.39854442151264,194.86061967281637,359.2120813015961,120.38299693968978
2055-03-31,154.37254224198074,194.84338499505384,377.87753289963734,117.47766164481959
2055-04-30,154.392107583883,194.89013520660632,364.8182579222338,123.96120553080551
2055-05-31,154.02827435822027,194.882716734177,340.8169903328193,122.4424050302399
2055-06-30,154.43026981064656,194.8099472749998,368.3958822525534,120.07744578730639
2055-07-31,154.1632178526881,194.95871040880627,392.0107909801479,129.4970664980814
2055-08-31,154.08896023608332,194.83692143263585,371.43015474613645,121.24785417028446
2055-09-30,154.05871575269668,194.90650424137914,354.61833606500795,123.287036653326
2055-10-31,154.3286926364131,194.83442542848076,370.50865347687113,118.50801943946898
2055-11-30,154.55847457917497,194.83457996734302,366.07382932531016,120.35599568854903
2055-12-31,154.2007303727451,194.96637993576746,363.8869301191004,119.69380592456794
2056-01-31,153.9787304104778,194.84691123216487,370.1091956514309,118.25598532269498
2056-02-29,154.28666155484092,194.93425588068476,373.1332625632523,128.58239747940974
2056-03-31,154.1179692664322,194.8756073175125,376.0921742193005,114.8805116567138
2056-04-30,154.52392297426883,194.8161456839793,359.700606086059,123.44465933611355
2056-05-31,153.9473752680912,194.85313304180326,374.51378349659234,118.7630573333391
2056-06-30,154.62777686731062,194.92077722298086,318.80185213955474,117.02019208053453
2056-07-31,153.95108010385974,194.90002105455537,337.8034910757342,121.17714324898576
2056-08-31,154.3457165226362,194.8980553639487,350.3866359504599,114.16872690690013
2056-09-30,154.0935155358555,194.84484088441172,337.300313271445,125.51201109833359
2056-10-31,154.28682670912107,194.87095004454994,380.0695442099417,121.59182549607785
2056-11-30,154.15779288442093,194.92011100523996,358.9906550868163,123.21372844229222
2056-12-31,154.33907681090585,194.85926810177682,365.5828540341713,128.93922654952988
2057-01-31,153.88764626327972,194.89505261595934,351.88215303633274,125.72235762113075
2057-02-28,154.28992883520795,194.8099013676093,357.3199411307053,121.19686311628297
2057-03-31,154.17700527789822,194.87363294832952,374.63038469811715,124.45439967238423
2057-04-30,154.04172080628018,194.9122585702694,359.8031787996198,120.83343541816453
2057-05-31,154.41664227413628,194.88377599479048,339.52557067125133,128.22127900138068
2057-06-30,154.17669546027656,194.84760956127542,371.36777446376493,125.71471432306181
2057-07-31,154.0964299529606,194.87921697354747,363.5331168239625,119.2092931448924
2057-08-31,154.35963895004392,194.90087690133623,356.7485361552349,123.18271752486177
2057-09-30,153.8307638145707,194.86271259242176,378.50190557719037,128.70716278810403
2057-10-31,154.2163745259056,194.92903748036096,349.2732499868361,128.68952716152538
2057-11-30,154.06243895216028,194.8662473285032,379.2809721968449,123.83621840045082
2057-12-31,154.09957153396329,194.9000015093148,369.6983211952222,128.50795145207854
2058-01-31,154.0383810627622,194.87996082744738,364.82437154301095,118.00563700353243
2058-02-28,154.48684226020833,194.91388658030866,370.3225578715027,119.7025313402221
2058-03-31,154.00148771931572,194.9633721989175,366.59710406347364,127.57020307308652
2058-04-30,154.08108732135054,194.99280751578607,364.4545952672948,121.32115391143867
2058-05-31,154.44060188011565,194.8926849833493,358.295325758705,120.7734312675623
2058-06-30,153.951083490863,194.837984208632,387.4925850974624,118.87428740528316
2058-07-31,154.36400173127151,194.8839605717278,372.1745469896739,127.21403297081993
2058-08-31,154.30127429797608,194.8546360093418,377.2770744988027,125.3920373491122
2058-09-30,154.0800403727279,194.89381202808778,364.5065026274491,127.48019076896466
2058-10-31,154.13598056833314,194.8371676210279,380.29261653931985,122.39275636475774
2058-11-30,154.13110951346283,194.79796434133647,395.1420848895783,120.61391017736565
2058-12-31,153.92269617694163,194.8455148111616,357.08131202036225,120.14946677623769
2059-01-31,154.09602362402137,194.87638692902607,377.1212578175617,115.21882390516731
2059-02-28,154.19747470592034,194.8502101097307,365.5755143432518,120.38750571824892
2059-03-31,153.98585104049613,194.8191974288626,342.54083567812904,119.67131322883989
2059-04-30,154.32879014659017,194.87596139240458,367.4299940450926,121.10685477468219
2059-05-31,154.1284495821016,194.95042434614186,359.593181850754,121.00921506924276
2059-06-30,154.4263607819799,194.87712574690056,342.484760794198,127.63959110199657
2059-07-31,154.1785826568624,194.8867371128173,372.82104532016115,125.51582498834603
2059-08-31,154.23777623286566,194.84748585433994,402.99850398168803,120.57106966426218
2059-09-30,153.93963052842184,194.92273974866876,361.71083697462984,123.11992959180887
2059-10-31,154.0627140934512,194.8533479174389,375.6258932069936,122.33349070688053
2059-11-30,154.22061265543437,194.8198579647114,367.76995294426706,118.65354004065375
2059-12-31,154.45797453083878,194.94091149718417,363.47396594063866,123.24921235663405
2060-01-31,153.88905291122512,194.88043975648196,365.00004302205684,120.3061068027877
2060-02-29,153.95421922069482,194.8607592696685,351.17089855405163,126.43762764057803
2060-03-31,154.08556461881466,194.87298422871748,349.7950181617007,116.52363605235092
2060-04-30,154.2226813135868,194.86318360028616,370.24867881549676,127.63157806326102
2060-05-31,154.306548856656,194.87659104258108,368.83007778408205,116.14945704832562
2060-06-30,154.1015371612962,194.84667778783327,360.3859823531267,121.92432975107882
2060-07-31,154.1156833770093,194.8979198918848,406.33489991173843,126.65154958940883
2060-08-31,154.12553947777187,194.83381611386534,360.38033364951434,116.07385489998488
2060-09-30,154.1930968669692,194.85107338493088,361.8627226874131,126.00297806443007
2060-10-31,154.15985269195124,194.8685500291223,354.46107805686967,120.99888171278195
2060-11-30,154.47994148351341,194.87261470799814,359.5660416189836,120.29811732832917
2060-12-31,154.09432108681813,194.78946912846828,364.90544778157823,120.15936262407072
2061-01-31,153.8818937617278,194.81245485314253,341.3554269344531,116.14979446567006
2061-02-28,154.1584901613806,194.90159830067665,383.6127871718267,119.28156473621318
2061-03-31,154.34372476915323,194.79118035527756,382.40529037827963,127.28655613365876
2061-04-30,154.28192197302886,194.89403504773804,367.9732125866491,123.5614519311332
2061-05-31,154.10644294154872,194.817794520675,356.95745118937486,125.87213506503738
2061-06-30,154.18853669517068,194.88658345559872,349.60610850450115,118.09038489702017
2061-07-31,154.13220804209604,194.8612106817747,358.48759223839033,124.02429580045701
2061-08-31,154.37460090322872,194.88641759142905,367.94112078321666,120.83792396755769
2061-09-30,154.06603407643883,194.8464598295078,373.32132059775097,127.84258782731749
2061-10-31,153.8035983187742,194.84124476338394,344.9123154959493,120.59833664211774
2061-11-30,154.14249324321946,194.83895771544178,336.420864402332,128.36588726208606
2061-12-31,154.31874930501255,194.8609867128705,349.979376746876,121.84645734765427
2062-01-31,154.10857124230995,194.87629488744406,365.25904881897566,115.39776958510645
2062-02-28,154.18563434336664,194.80353253503964,342.9660223408862,122.47227596522579
2062-03-31,154.49345527970559,194.83966729535678,369.37170866933434,125.94100111679873
2062-04-30,153.97748397447629,194.87110274941813,364.93113709617205,121.19288525448486
2062-05-31,153.97357008146895,194.91101395596255,347.67473426316405,120.70045914022116
2062-06-30,154.06295560923348,194.9098169161554,361.18661084661926,122.60728367658719
2062-07-31,154.26324826377,194.81471425529998,370.93678865423715,121.40435677181028
2062-08-31,154.0886154820011,194.9048766032834,374.1627612059303,113.54376504965015
2062-09-30,154.19193385078205,194.85779425533502,359.6821875321466,119.31397967045991
2062-10-31,154.22746529210934,194.88157050962934,387.1502381874531,117.27645938423052
2062-11-30,153.98063714595926,194.77469498385884,357.3432682527558,128.04373797101627
2062-12-31,154.45891204608546,194.85085416289292,381.56935550155254,122.02438294451014
2063-01-31,154.33250234284338,194.75002524804543,372.51360573723696,126.08050499777472
2063-02-28,154.17159116794147,194.92878598610076,380.1522061395749,125.84662364293686
2063-03-31,153.9490071146618,194.81526213705993,362.85038502529426,120.42730654721595
2063-04-30,154.16643463640668,194.88654741588482,366.5291290955576,122.52507068423544
2063-05-31,154.45092219592118,194.8618287735531,379.293022861379,119.10400116265494
2063-06-30,154.4521774324615,194.831149998645,380.4036601044007,121.10202829072489
2063-07-31,154.22114850214308,194.84100224333505,365.82766824393053,123.86989332349405
2063-08-31,153.92420910953692,194.92309581158935,367.90041039159814,125.79126485410539
2063-09-30,154.400531074931,194.86594718880295,373.04415350159377,125.06014063201488
2063-10-31,154.09360971511006,194.89116885444986,360.6230151003541,127.66948690206779
2063-11-30,154.11798496734255,194.9130180844255,377.4413860792029,119.86106824891488
2063-12-31,153.91916517090627,194.90168926010847,338.92226928460445,115.58789619140754
2064-01-31,154.2003191388152,194.84701589769094,340.4133491704203,119.09540616815846
2064-02-29,154.06234615739004,194.90590974038497,347.1588071009794,118.4004682668338
2064-03-31,154.03756028584291,194.88634480809088,355.3592997402774,112.7820370996343
2064-04-30,154.08425916993176,194.8004648122499,367.78263215306106,124.82251866131764
2064-05-31,154.30660616028462,194.90578922444053,373.4365735551596,116.0827431090646
2064-06-30,154.17971964564077,194.85242117322517,359.0822627669231,116.60310800267027
2064-07-31,153.98553092393522,194.8489593125036,369.13946948138636,123.8337178416021
2064-08-31,154.15213477445573,194.81021651621586,365.88843958309747,120.1653247471751
2064-09-30,153.98133915563716,194.89377829531833,356.92916252695363,119.71207054260522
2064-10-31,154.3848990439027,194.84818686833512,367.4591605994395,122.39632426705272
2064-11-30,154.45940433054602,194.9572491843615,370.0547052601773,130.82498117105524
2064-12-31,154.148701340441,194.87230878297277,357.8335276370922,115.41811229033245
2065-01-31,154.33026419103388,194.89840951069363,374.3528209157796,121.18887124456417
2065-02-28,154.54597843719904,194.81280699995966,347.6252715700976,120.008457205463
2065-03-31,154.0127164353224,194.8703831803832,366.6747944736033,124.19732796326707
2065-04-30,154.11621365795062,194.91372997820582,368.5856430998398,125.68768244049522
2065-05-31,154.17308750929195,194.89095183103933,366.76549223449126,118.32580926119346
2065-06-30,154.41681103687907,194.9019644682859,387.2664826061939,124.80942087824862
2065-07-31,154.46837911724026,194.79576962440763,356.91280357716744,126.06241891635815
2065-08-31,154.3325246695492,194.84566923781355,367.7457971573384,122.84275213150272
2065-09-30,154.3080242687456,194.9326549301864,367.8830542960528,120.22194015518576
2065-10-31,153.99441352463867,194.8414214216384,346.8174974560268,124.20701696997455
2065-11-30,154.0013578319463,194.93192687416325,357.9603058919778,122.78295612194813
2065-12-31,154.14511047679673,194.9430438029433,365.2501745394125,117.9548699355143
2066-01-31,154.3887095379251,194.86261444458015,365.03428184036113,116.26906435546397
2066-02-28,154.32198373038557,194.92128599436097,361.0917237990218,117.71528311789586
2066-03-31,154.44331068051437,194.85418581409147,379.34299934748475,127.6049650718415
2066-04-30,154.01148555383884,194.96860005456097,389.17381972575697,117.99564238548803
2066-05-31,154.41778908174356,194.84637952823545,373.49900471053036,120.90712290537452
2066-06-30,154.2475252207651,194.9488480817356,343.9737948837571,123.71643995250375
2066-07-31,154.1914872965634,194.91070976952784,351.09441281095906,119.87245828981416
2066-08-31,154.09414475938627,194.79950465931563,360.91852389558437,122.99630316885344
2066-09-30,154.32110954431337,194.73907962689935,375.30724032148805,123.06520212052267
2066-10-31,153.9138764683587,194.98838442785478,352.62446958269595,111.53763930322754
2066-11-30,154.24422908378665,194.89402727608285,361.15696041065587,129.05820129429438
2066-12-31,154.332525822955,194.84135433240516,386.1864496171789,122.01024867534619
2067-01-31,154.37731905092875,194.84204953230062,365.37378725849896,124.10522495483525
2067-02-28,154.40974711360468,194.90791231367393,370.8258904195102,122.56934703584918
2067-03-31,154.15854675460454,194.8518015029524,378.99627902838427,116.65253915183408
2067-04-30,154.07368117323858,194.8714389107094,369.5356958889372,117.89896024576082
2067-05-31,154.37110554945863,194.90044883016247,358.42545306133286,115.088794513204
2067-06-30,153.77003408168002,194.80184199268692,352.5406373836346,122.71278001005659
2067-07-31,154.57445844408147,194.82962094407657,374.3761760582394,116.49402756068513
2067-08-31,154.2455130676313,194.89390908163216,372.4338149140855,121.51340747598144
2067-09-30,154.35826783386395,194.78467313335193,363.09417109830497,121.48249646565907
2067-10-31,154.2890063902824,194.79721136687164,360.35428246442973,123.88440733785731
2067-11-30,154.11485022404423,194.8420058481146,369.46310124160277,124.101315121493
2067-12-31,153.78729965917051,194.87345668302314,356.91169247805635,119.79732492322222
2068-01-31,154.3197125221638,194.85714733343073,345.9147129490427,127.79843395899067
2068-02-29,154.32846866223946,194.8571456066631,389.88950498955035,113.31897040269828
2068-03-31,154.1717733742854,194.84183531934343,376.4801590486894,119.20952137704074
2068-04-30,154.53529220818334,194.8697324032732,357.0180596249622,118.17585585875455
2068-05-31,154.18825912491917,194.93380504119938,374.0608157863033,119.4237640604964
2068-06-30,154.05108579446812,194.8594907200353,387.86001709368554,124.67047402949169
2068-07-31,154.11262745105847,194.80258097606452,370.7690221235464,122.32594819850846
2068-08-31,153.85195919041468,194.82453837417955,362.70932433540327,120.23802805251998
2068-09-30,154.57367823177688,194.84051989516655,371.38541112651114,128.42361511843114
2068-10-31,154.2882186795603,194.85612962593154,385.46834520459043,118.101972663301
2068-11-30,153.97790578239065,194.83929614579972,362.1422223788507,114.87699819850428
2068-12-31,154.1734643776208,194.8641135414484,341.85135070143156,123.06287332923486
2069-01-31,153.79424094280805,194.9007372030306,381.1831713289295,126.93282403860745
2069-02-28,154.00449847990149,194.87951262691698,375.0795799680766,114.44215695782209
2069-03-31,154.2946376780951,194.82833326908144,341.3431478713707,131.4926608724705
2069-04-30,154.27525208654316,194.88585286643152,388.6659936933304,122.35650658771135
2069-05-31,154.2505499937211,194.8188298977558,348.42861515141243,118.46191400363062
2069-06-30,153.98205280259174,194.8138912637586,364.27845092373127,122.89444073146328
2069-07-31,154.06851359992552,194.8536618668939,363.9844522670386,112.93040603457679
2069-08-31,154.2282570209275,194.86610584834511,357.5881111993538,127.0195041914291
2069-09-30,154.0411658144572,194.8513296461066,345.85850989326514,125.17213326803258
2069-10-31,154.26613530358532,194.84881085727864,353.4822911427748,120.54701752183665
2069-11-30,154.13653326541322,194.85102844673196,355.2880326740134,113.48116556349984
2069-12-31,154.2782042050577,194.84978825172914,387.6855144712425,120.47041722625185
2070-01-31,154.06743916878912,194.78571438006946,382.2816474242536,118.81125876757974
2070-02-28,154.4612720958373,194.80618260385967,364.49150731602424,121.0786731946539
2070-03-31,154.2424022354645,194.86168081214998,374.2913494826589,121.79628999763196
2070-04-30,154.03908542708484,194.83548733301683,368.0884111594348,122.36273574847999
2070-05-31,154.3520256759733,194.81778864394823,356.0247116691322,123.9337681370688
2070-06-30,154.16417603494645,194.909296125857,359.437856056835,122.33760715384724
2070-07-31,153.96134459825907,194.86061166307195,365.11886843883815,113.02682083982242
2070-08-31,154.02788544176354,194.88409887085328,374.89446439865355,120.05791068102693
2070-09-30,154.29820720049872,194.94434206485113,363.98522875972037,124.75153815378664
2070-10-31,154.38224642522385,194.85912768115506,367.4727825493625,120.62481007788821
2070-11-30,154.11308643044785,194.89513108195504,384.9581596477482,120.8113285697996
2070-12-31,154.26526286291016,194.77699662343883,368.63803781461166,125.18727409153502
2071-01-31,154.5115035722142,194.93516534715383,360.17107686659045,124.30031596179818
2071-02-28,154.10139941874252,194.7816611569345,375.7469992533619,126.05296518268733
2071-03-31,154.1586668042444,194.88227016664837,373.33988870624285,129.89182326224307
2071-04-30,154.14998502054027,194.88688101002674,371.86069610463574,120.71136656191793
2071-05-31,154.26703649385755,194.84932883659286,349.9752547042744,118.716688353635
2071-06-30,154.29584198204765,194.87945263917348,372.22580180870256,125.25657699748805
2071-07-31,154.30982294309217,194.83239305893375,386.75010356735845,125.26866172115973
2071-08-31,154.18356196007335,194.8656191073058,367.6439933590922,118.05005249865405
2071-09-30,154.24260041993193,194.92871391262244,354.5298196389816,117.48113057251491
2071-10-31,154.14224827459378,194.91217729875459,353.81225565225776,122.39579794610358
2071-11-30,153.84612541605014,194.7933335440164,373.79306923900447,123.26272607992777
2071-12-31,154.06322700035514,194.90068747801814,381.09464900725516,125.01772858211979
2072-01-31,154.30198797903682,194.8438013133309,371.1669386667233,117.30979331780897
2072-02-29,154.09880765527993,194.79775264918132,351.7644905986146,120.93275415877736
2072-03-31,154.03522825169696,194.84021668106473,387.2779008548869,126.42807834876774
2072-04-30,154.20622774294503,194.83601627697988,369.14114577135473,129.3700468522485
2072-05-31,154.1579726658445,194.75194856222748,365.85452967342,121.72168657319298
2072-06-30,154.4014164836915,194.9833640838944,369.4617421593132,116.94457602907764
2072-07-31,154.52689812176152,194.85033833793125,372.8828865832529,125.39034891708602
2072-08-31,154.197492504259,194.84198582632126,382.2686728564952,121.77599536914153
2072-09-30,154.31449593988896,194.83551095115848,361.3210326559846,115.42170120368388
2072-10-31,154.20850091420436,194.86772344680105,357.04649431075296,122.3101870785116
2072-11-30,154.48615185382792,194.82593668110732,340.86309115805756,120.67820036911813
2072-12-31,153.98833928118393,194.88455001461028,333.8035566906111,121.97887880790995
2073-01-31,154.28246757988884,194.9441104846148,378.6535899436552,122.16153039358215
2073-02-28,154.20264686917713,194.83888347262956,359.97146312165376,120.20195790472913
2073-03-31,153.88411280275372,194.84698613333813,369.80228880600464,123.99386830711357
2073-04-30,154.30343799356123,194.78384069913068,374.65434905894506,124.5365385586853
2073-05-31,154.1759698448853,194.8284673895473,351.78293092478873,118.02513752195426
2073-06-30,154.3529811792069,194.96498963692534,387.1623854331166,119.76724671888132
2073-07-31,154.26425604425233,194.81243562708454,373.2610688780909,117.29414531798116
2073-08-31,154.06805407044786,194.92338682913868,352.5710731985952,125.13777775280982
2073-09-30,154.22411393551508,194.84960811899037,364.4202233479848,117.8002233265733
2073-10-31,154.12608376593354,194.83591746519417,396.01338787688877,122.6200766198728
